------------------------------------------------------------------- 
Name: FP1 
Date: 2021-05-06 
Number of Terminations: 291 
Number of Bifurcations:  1 
------------------------------------------------------------------- 
------------------------------------------------------------------- 
Terminations : 
------------------------------------------------------------------- 
X          Y     Angle 
241 	 178 	 -1.57 
 82 	 179 	 -2.62 
254 	 179 	 1.57 
124 	 181 	 1.05 
 99 	 182 	 0.52 
149 	 182 	 2.09 
 13 	 183 	 0.79 
202 	 184 	 -1.05 
 74 	 185 	 0.79 
165 	 187 	 2.09 
280 	 187 	 -1.57 
 90 	 189 	 3.14 
NaN 	 NaN 	 NaN 
227 	 190 	 0.79 
NaN 	 NaN 	 NaN 
121 	 191 	 3.14 
107 	 192 	 -2.36 
190 	 192 	 -1.57 
150 	 193 	 -2.62 
 61 	 194 	 -2.36 
201 	 197 	 1.05 
215 	 197 	 -1.57 
 35 	 198 	 -2.36 
 56 	 199 	 1.05 
145 	 199 	 1.05 
176 	 199 	 -2.36 
 75 	 202 	 1.05 
266 	 202 	 1.05 
279 	 202 	 1.57 
200 	 203 	 -1.57 
228 	 203 	 -2.09 
158 	 205 	 -1.57 
 41 	 206 	 -2.09 
 64 	 206 	 -2.62 
188 	 207 	 2.09 
 25 	 208 	 1.05 
265 	 212 	 -1.05 
 13 	 213 	 -2.09 
 56 	 215 	 0.79 
212 	 216 	 1.57 
150 	 221 	 0.79 
238 	 222 	 1.05 
 99 	 224 	 1.05 
115 	 224 	 1.57 
130 	 224 	 -2.09 
NaN 	 NaN 	 NaN 
 57 	 228 	 0.00 
223 	 228 	 1.57 
NaN 	 NaN 	 NaN 
150 	 231 	 -2.36 
178 	 231 	 -2.09 
289 	 232 	 -1.57 
 12 	 235 	 -2.62 
221 	 236 	 -2.09 
 99 	 237 	 -1.05 
265 	 239 	 2.09 
 23 	 240 	 -2.09 
 66 	 241 	 -2.62 
 85 	 241 	 -2.62 
NaN 	 NaN 	 NaN 
205 	 242 	 -2.09 
290 	 244 	 1.05 
 15 	 245 	 0.52 
 40 	 245 	 -2.36 
181 	 247 	 -2.36 
279 	 250 	 -2.09 
 32 	 251 	 0.52 
228 	 253 	 1.05 
189 	 254 	 1.57 
264 	 255 	 -1.57 
 46 	 256 	 0.52 
 65 	 256 	 0.52 
107 	 256 	 1.05 
NaN 	 NaN 	 NaN 
240 	 257 	 1.57 
NaN 	 NaN 	 NaN 
 78 	 261 	 -0.52 
133 	 261 	 -2.09 
186 	 262 	 -2.09 
276 	 262 	 1.05 
250 	 264 	 1.05 
117 	 265 	 -2.36 
226 	 265 	 -2.09 
 48 	 271 	 -2.62 
170 	 271 	 1.05 
208 	 272 	 1.05 
221 	 274 	 1.05 
 42 	 276 	 0.79 
125 	 277 	 1.05 
 22 	 278 	 -2.36 
 62 	 279 	 -2.62 
 85 	 281 	 0.52 
164 	 281 	 -2.09 
150 	 283 	 1.05 
204 	 283 	 -1.57 
259 	 284 	 2.09 
NaN 	 NaN 	 NaN 
 32 	 286 	 -2.36 
131 	 288 	 -2.36 
 49 	 289 	 0.52 
114 	 289 	 -2.62 
270 	 289 	 -1.57 
 96 	 290 	 1.05 
------------------------------------------------------------------- 
Bifurcations : 
------------------------------------------------------------------- 
X          Y     Angle 1     Angle 2    Angle 3 
127 	 174 	 2.36 	 	 -2.09 	 	 0.52 
