------------------------------------------------------------------- 
Name: 00007 
Date: 2021-05-06 
Number of Terminations: 152 
Number of Bifurcations: 38 
------------------------------------------------------------------- 
------------------------------------------------------------------- 
Terminations : 
------------------------------------------------------------------- 
X          Y     Angle 
132 	  11 	 -0.52 
234 	  11 	 2.36 
150 	  12 	 1.57 
254 	  21 	 -1.57 
122 	  25 	 2.09 
204 	  26 	 3.14 
225 	  27 	 2.09 
 24 	  29 	 -1.05 
NaN 	 NaN 	 NaN 
239 	  31 	 0.79 
 82 	  33 	 2.62 
133 	  33 	 -1.57 
NaN 	 NaN 	 NaN 
196 	  39 	 0.52 
265 	  42 	 2.09 
 29 	  43 	 -0.52 
 86 	  44 	 -0.52 
125 	  44 	 2.62 
125 	  50 	 -0.52 
NaN 	 NaN 	 NaN 
 82 	  51 	 2.62 
176 	  52 	 2.09 
230 	  55 	 2.62 
237 	  55 	 2.09 
150 	  56 	 2.62 
 83 	  61 	 -0.79 
127 	  63 	 -2.09 
249 	  64 	 -1.57 
156 	  65 	 -0.52 
229 	  65 	 -0.79 
280 	  65 	 -2.36 
 26 	  67 	 0.00 
200 	  73 	 -0.79 
279 	  78 	 -1.05 
271 	  81 	 3.14 
104 	  82 	 1.57 
188 	  83 	 -0.52 
134 	  84 	 -1.05 
112 	  86 	 -2.36 
229 	  88 	 2.62 
279 	  90 	 0.00 
268 	  91 	 -0.52 
222 	  92 	 2.36 
 68 	  94 	 -2.09 
NaN 	 NaN 	 NaN 
213 	 100 	 2.09 
162 	 103 	 1.05 
129 	 105 	 2.09 
 12 	 106 	 -1.57 
103 	 107 	 2.09 
 74 	 108 	 -2.36 
230 	 108 	 -1.57 
168 	 113 	 -1.05 
107 	 116 	 -1.57 
230 	 120 	 1.05 
151 	 123 	 1.57 
133 	 124 	 -0.79 
157 	 124 	 -1.05 
122 	 126 	 2.09 
238 	 127 	 -2.36 
222 	 129 	 -1.57 
189 	 133 	 2.62 
NaN 	 NaN 	 NaN 
124 	 135 	 -1.57 
172 	 135 	 0.79 
 82 	 138 	 -1.57 
193 	 138 	 -1.57 
168 	 140 	 -1.57 
152 	 141 	 -1.57 
 20 	 142 	 -1.05 
246 	 142 	 0.52 
160 	 144 	 -0.52 
223 	 144 	 1.57 
137 	 146 	 0.52 
 12 	 148 	 -1.57 
253 	 149 	 -2.62 
128 	 152 	 1.05 
164 	 152 	 -1.05 
138 	 153 	 -0.79 
261 	 153 	 -1.05 
283 	 153 	 3.14 
209 	 154 	 1.57 
 29 	 157 	 -1.05 
231 	 159 	 0.79 
220 	 169 	 -2.62 
 73 	 170 	 -0.52 
 79 	 170 	 -2.36 
107 	 170 	 2.62 
183 	 171 	 0.52 
227 	 172 	 -1.05 
274 	 174 	 0.79 
NaN 	 NaN 	 NaN 
182 	 179 	 -1.05 
 80 	 181 	 -2.09 
108 	 184 	 -0.52 
 23 	 189 	 -1.05 
257 	 192 	 -1.05 
128 	 194 	 1.57 
 98 	 195 	 1.57 
110 	 195 	 1.05 
197 	 196 	 1.57 
 39 	 198 	 1.57 
118 	 198 	 3.14 
 74 	 200 	 -2.09 
139 	 200 	 1.05 
 25 	 201 	 1.05 
100 	 201 	 -1.57 
166 	 202 	 0.52 
196 	 203 	 -2.09 
181 	 207 	 1.57 
 17 	 208 	 2.62 
 47 	 208 	 -2.62 
 30 	 209 	 -1.05 
206 	 210 	 -1.05 
169 	 211 	 -1.57 
NaN 	 NaN 	 NaN 
 15 	 219 	 -1.05 
 96 	 219 	 2.62 
269 	 219 	 3.14 
137 	 220 	 -2.09 
117 	 221 	 0.52 
 31 	 223 	 1.57 
282 	 225 	 -2.62 
 65 	 226 	 2.09 
136 	 226 	 1.57 
 95 	 228 	 0.00 
178 	 228 	 -2.62 
 12 	 229 	 -2.36 
123 	 230 	 -2.36 
262 	 230 	 -1.05 
189 	 233 	 1.57 
 62 	 236 	 3.14 
143 	 236 	 0.79 
136 	 238 	 -1.57 
 80 	 241 	 -0.52 
187 	 241 	 -2.36 
244 	 243 	 1.57 
 62 	 244 	 -1.05 
271 	 251 	 -2.36 
270 	 257 	 2.09 
 66 	 258 	 -0.52 
138 	 260 	 3.14 
NaN 	 NaN 	 NaN 
 61 	 263 	 1.57 
173 	 265 	 1.57 
114 	 272 	 0.00 
218 	 272 	 -2.62 
148 	 277 	 1.05 
 93 	 278 	 0.00 
142 	 279 	 3.14 
NaN 	 NaN 	 NaN 
249 	 290 	 2.36 
------------------------------------------------------------------- 
Bifurcations : 
------------------------------------------------------------------- 
X          Y     Angle 1     Angle 2    Angle 3 
216 	  11 	 3.14 	 	 NaN 	 	 -0.52 
 58 	  17 	 2.09 	 	 NaN 	 	 0.00 
267 	  17 	 2.09 	 	 NaN 	 	 0.00 
223 	  20 	 3.14 	 	 2.09 	 	 -0.79 
212 	  23 	 2.36 	 	 -1.57 	 	 0.00 
 54 	  26 	 2.62 	 	 1.05 	 	 -0.79 
198 	  27 	 2.36 	 	 -1.57 	 	 0.00 
244 	  37 	 3.14 	 	 1.05 	 	 -0.79 
136 	  41 	 2.09 	 	 -1.57 	 	 0.00 
140 	  46 	 3.14 	 	 1.05 	 	 -0.79 
 61 	  52 	 2.62 	 	 -1.05 	 	 0.79 
 46 	  62 	 3.14 	 	 2.09 	 	 0.00 
 32 	  67 	 3.14 	 	 1.57 	 	 -1.05 
168 	  67 	 -2.62 	 	 1.57 	 	 -1.05 
118 	  78 	 2.09 	 	 -1.57 	 	 0.00 
222 	  86 	 -2.09 	 	 1.57 	 	 0.00 
 37 	  99 	 -2.62 	 	 1.05 	 	 -0.79 
 42 	 107 	 -2.62 	 	 1.57 	 	 -1.05 
 34 	 111 	 2.62 	 	 -1.57 	 	 0.00 
 51 	 117 	 2.36 	 	 0.79 	 	 -0.79 
 34 	 137 	 2.09 	 	 -1.57 	 	 0.00 
117 	 153 	 2.36 	 	 -2.09 	 	 -0.52 
